,BTC_close,BTC_high,BTC_low,time,BTC_volume,_BTC_RETURNS,_TO_EXCHANGE_TRANSACTIONS,_FROM_EXCHANGE_TRANSACTIONS,_ONCHAIN_TRANSACTIONS,_ONCHAIN_VOLUME,close,high,low,volume,_RETURNS,_INTERCEPT,_REALIZED_VOL,_VOL_PROXY,_NEGATIVE_RETURNS,_BTC_REALIZED_VOL,_BTC_VOL_PROXY,_BTC_NEGATIVE_RETURNS
51,6602.73,6844.13,6504.49,2018-04-06,350096118.89,-0.024224366980735823,4,64,68,8.941893928346618e+23,1.521e-05,1.645e-05,1.495e-05,361.01,-0.03742372199634936,1,59.408316922054674,14.005349680600427,1,38.45499041939478,5.86819955617364,1
52,6892.84,7062.02,6591.75,2018-04-07,400763626.44,0.0429999918078785,258,67,325,6.853782860014642e+24,1.503e-05,1.539e-05,1.4800000000000002e-05,329.81,-0.011904902506318038,1,18.898446848512684,1.417267036849375,1,68.26037082087623,18.48999295477618,0
53,7013.07,7103.87,6885.81,2018-04-08,299994212.11,0.017292359287997883,58,82,140,2.9185817502478504e+24,1.493e-05,1.539e-05,1.487e-05,306.59,-0.006675592213785109,1,10.597174111051224,0.4456353140474837,1,27.45076935457463,2.9902568974520665,0
54,6776.08,7180.85,6617.9,2018-04-09,435249092.53,-0.034376787312453416,116,52,168,2.0627648773447625e+24,1.563e-05,1.627e-05,1.468e-05,334.19,0.04581953288228746,1,72.73625351740579,20.99429593551022,0,54.57145806126963,11.817635059256581,1
55,6835.72,6882.09,6660.99,2018-04-10,300612333.59,0.008763041133462934,152,71,223,2.333829001502045e+24,1.53e-05,1.604e-05,1.504e-05,352.77,-0.021339316034996614,1,33.87511402608676,4.553664088414636,1,13.910896540663334,0.7679088990676335,0
56,6949.44,6980.48,6792.86,2018-04-11,318141782.91,0.01649927600178458,85,62,147,1.9174758603064176e+24,1.628e-05,1.6899999999999997e-05,1.527e-05,396.99,0.06208453217600507,1,98.55613944089731,38.54489135513409,0,26.191788668003667,2.7222610858306453,0
57,7921.28,7981.79,6757.7,2018-04-12,703985479.24,0.13089172813871564,60,80,140,2.9053195352936095e+24,1.582e-05,1.7e-05,1.487e-05,588.47,-0.0286623982348857,1,45.50014662492367,8.21533072575179,1,207.78417679831156,171.32644495139442,0
58,7869.97,8223.9,7740.99,2018-04-13,717062284.67,-0.006498558451509595,62,135,197,8.748235297441382e+24,1.582e-05,1.695e-05,1.559e-05,619.05,0.0,1,0.0,0.0,0,10.31614172586873,0.4223126194768679,1
59,7997.6,8178.44,7816.83,2018-04-14,472891266.06,0.01608724619287827,40,106,146,2.8918783121508317e+24,1.516e-05,1.617e-05,1.466e-05,323.5,-0.04261458212528346,1,67.6485519170612,18.16002609712529,1,25.53771162373724,2.5879949007027636,0
60,8352.71,8412.89,7994.58,2018-04-15,430738400.61,0.04344454043488355,42,101,143,4.0480795225856987e+24,1.496e-05,1.555e-05,1.481e-05,296.04,-0.013280407667894067,1,21.081993599282274,1.7636922782545954,1,68.96606988851504,18.874280935982316,0
61,8062.37,8406.34,7884.27,2018-04-16,519887896.35,-0.03537847914482839,8,104,112,1.6425734536186195e+24,1.456e-05,1.518e-05,1.385e-05,437.27,-0.0271019297777908,1,43.022979745183214,7.345145976803037,1,56.161594548539696,12.516367866010572,1
